fact_id,pid_id,measurement_date,measurement_time,location_id,tvoc_ppb,exceedance_flag,processed_at
b5f68149-057f-44b7-af70-03d90cff7c59,PID_W,2026-05-25,17:41:51,LOC_W,65.1,0,2026-05-25 23:46:27.376228
e9babbb8-eb8d-4ca5-844e-d4112e683e98,PID_W,2026-05-25,17:42:51,LOC_W,65.1,0,2026-05-25 23:46:27.399133
df1c78fe-98f7-41a5-98d6-1e0e088f1f1c,PID_W,2026-05-25,17:43:51,LOC_W,65.4,0,2026-05-25 23:46:27.418765
ed4172a4-9b18-4eae-bacd-389d7d44614b,PID_W,2026-05-25,17:44:51,LOC_W,65.4,0,2026-05-25 23:46:27.441464
fbb6f1cb-7b95-4b49-96f7-3aaacd46d2da,PID_W,2026-05-25,17:45:51,LOC_W,65.7,0,2026-05-25 23:46:27.459937
5e606c1e-cb02-4e14-8753-0a9b358bbd78,PID_W,2026-05-25,17:46:51,LOC_W,66.0,0,2026-05-25 23:46:27.479
1bac623c-78d0-42df-b4fb-fe9f5a10b6ca,PID_W,2026-05-25,17:47:51,LOC_W,65.7,0,2026-05-25 23:46:27.497461
197f7ba1-1b31-4da2-a674-8e84ced1a64d,PID_W,2026-05-25,17:48:51,LOC_W,65.9,0,2026-05-25 23:46:27.516312
cad46648-05cc-476d-a61e-2063d12adc57,PID_W,2026-05-25,17:49:51,LOC_W,66.3,0,2026-05-25 23:46:27.535589
c7a8140d-adc5-4a17-bc7e-c3861d09b5b0,PID_W,2026-05-25,17:50:51,LOC_W,66.7,0,2026-05-25 23:46:27.554813
b2b9ea0b-2046-4839-b627-bbb6b51f2885,PID_W,2026-05-25,17:51:51,LOC_W,66.5,0,2026-05-25 23:46:27.574074
6167feb1-8013-42ee-ad38-6b0869844a65,PID_W,2026-05-25,17:52:51,LOC_W,66.3,0,2026-05-25 23:46:27.593253
9133b358-e33c-463e-828b-12707b689fae,PID_W,2026-05-25,17:53:51,LOC_W,66.7,0,2026-05-25 23:46:27.612185
e47314c5-31f4-4eaf-8c9f-ed134439f022,PID_W,2026-05-25,17:54:51,LOC_W,66.7,0,2026-05-25 23:46:27.631213
df284397-9749-4cd1-b36f-24a1194b9ebe,PID_W,2026-05-25,17:55:51,LOC_W,66.6,0,2026-05-25 23:46:27.653004
cf2f09ed-3d60-4fd0-8455-97ec28d3da6a,PID_W,2026-05-25,17:56:51,LOC_W,66.6,0,2026-05-25 23:46:27.671626
f2a4c192-67fc-442d-8be9-85d6cd601361,PID_W,2026-05-25,17:57:51,LOC_W,66.4,0,2026-05-25 23:46:27.690918
05dfc27a-f14b-4f97-bf5c-9a78a9fd2b14,PID_W,2026-05-25,17:58:51,LOC_W,66.2,0,2026-05-25 23:46:27.70993
ba931b41-dddc-4e59-a4c7-08237ca23ba1,PID_W,2026-05-25,17:59:51,LOC_W,66.0,0,2026-05-25 23:46:27.728269
7e2bef43-3fc4-4080-bf52-e0c531d23cdd,PID_W,2026-05-25,18:00:51,LOC_W,66.1,0,2026-05-25 23:46:27.747379
49174fe7-0eb8-46c9-afb0-1ab8f975794c,PID_W,2026-05-25,18:01:51,LOC_W,66.3,0,2026-05-25 23:46:27.767147
2919c73d-eb35-4b70-ac79-241ac2aaaaeb,PID_W,2026-05-25,18:02:51,LOC_W,66.6,0,2026-05-25 23:46:27.785819
859104ef-d8ad-4caf-bccb-fce91deb1401,PID_W,2026-05-25,18:03:51,LOC_W,66.6,0,2026-05-25 23:46:27.804556
0a3d4939-e59a-41d2-bebf-46bb782d0131,PID_W,2026-05-25,18:04:51,LOC_W,66.9,0,2026-05-25 23:46:27.8233
d7b9520f-1d1b-4ef5-afdc-5f7e062fa3e0,PID_W,2026-05-25,18:05:51,LOC_W,80.5,0,2026-05-25 23:46:27.842197
63f53717-04f7-4263-9c91-768393c95a02,PID_W,2026-05-25,18:06:51,LOC_W,66.9,0,2026-05-25 23:46:27.860938
d9fc17ad-444c-46d3-8d47-d33929b14a9f,PID_W,2026-05-25,18:07:51,LOC_W,66.9,0,2026-05-25 23:46:27.883398
b0c46b25-2a0f-40a7-9d4e-e82f47542b67,PID_W,2026-05-25,18:08:51,LOC_W,80.3,0,2026-05-25 23:46:27.902056
0dc415bc-e486-4d5c-80b6-d9f51cc3290e,PID_W,2026-05-25,18:09:51,LOC_W,75.4,0,2026-05-25 23:46:27.921001
21567aec-849e-4d0c-9ac7-153a88168717,PID_W,2026-05-25,18:10:51,LOC_W,72.5,0,2026-05-25 23:46:27.94119
753a9050-7fcc-4602-84db-5d7ac47152b9,PID_W,2026-05-25,18:11:51,LOC_W,81.4,0,2026-05-25 23:46:27.959861
