fact_id,pid_id,measurement_date,measurement_time,location_id,tvoc_ppb,exceedance_flag,processed_at
6b2e001e-8870-459e-b96f-77651ae5d2f5,PID_NE,2026-05-25,17:41:51,LOC_NE,64.9,0,2026-05-25 23:46:27.361289
f01b5ce8-240a-4d39-a78e-2173c727aa9d,PID_NE,2026-05-25,17:42:51,LOC_NE,64.6,0,2026-05-25 23:46:27.386298
e0125d1e-13b3-4463-bca3-401f01450d50,PID_NE,2026-05-25,17:43:51,LOC_NE,64.5,0,2026-05-25 23:46:27.406629
a3d5b585-f890-45e1-9ab3-6ef4e5f965a7,PID_NE,2026-05-25,17:44:51,LOC_NE,64.5,0,2026-05-25 23:46:27.429355
5de8af5b-c182-4997-982e-a7811472444e,PID_NE,2026-05-25,17:45:51,LOC_NE,64.8,0,2026-05-25 23:46:27.448237
4800cc2a-4c80-4e42-a37b-4433055ae82c,PID_NE,2026-05-25,17:46:51,LOC_NE,65.0,0,2026-05-25 23:46:27.467149
4d9ee087-a4f2-488c-b38a-1cfe19756e40,PID_NE,2026-05-25,17:47:51,LOC_NE,64.6,0,2026-05-25 23:46:27.485946
5243a981-edd0-4969-8a32-d65b245f0214,PID_NE,2026-05-25,17:48:51,LOC_NE,64.4,0,2026-05-25 23:46:27.504411
e6f39e18-61fa-455b-98d3-1f82eb2c9965,PID_NE,2026-05-25,17:49:51,LOC_NE,64.6,0,2026-05-25 23:46:27.524068
aad5c0a8-79d5-4719-90c2-6b44b398263c,PID_NE,2026-05-25,17:50:51,LOC_NE,64.9,0,2026-05-25 23:46:27.543092
0a113d36-f4fb-442e-bd40-a96e2da2f648,PID_NE,2026-05-25,17:51:51,LOC_NE,65.2,0,2026-05-25 23:46:27.562112
bcafb714-fae7-4b5a-8713-380034e915f8,PID_NE,2026-05-25,17:52:51,LOC_NE,64.9,0,2026-05-25 23:46:27.581269
c18e979a-3a01-4eb0-9a9f-9c7ad88986bc,PID_NE,2026-05-25,17:53:51,LOC_NE,64.8,0,2026-05-25 23:46:27.600425
80dbbcf3-02a8-489c-8ca3-100c20a403e4,PID_NE,2026-05-25,17:54:51,LOC_NE,64.6,0,2026-05-25 23:46:27.619421
85a25c95-5a37-430d-98b7-6c5998a15c08,PID_NE,2026-05-25,17:55:51,LOC_NE,64.8,0,2026-05-25 23:46:27.638001
3dee8482-9f44-4ec7-953a-1e8b974f231a,PID_NE,2026-05-25,17:56:51,LOC_NE,64.6,0,2026-05-25 23:46:27.660016
f4f70045-0f7b-4973-9bd0-e7d71e369289,PID_NE,2026-05-25,17:57:51,LOC_NE,64.4,0,2026-05-25 23:46:27.678565
3056a58c-cf87-461f-a708-8bb9ccf0e672,PID_NE,2026-05-25,17:58:51,LOC_NE,64.1,0,2026-05-25 23:46:27.698462
