fact_id,pid_id,measurement_date,measurement_time,location_id,tvoc_ppb,exceedance_flag,processed_at
9d3e341c-1aa3-4b40-8f07-9f2c2c677e1b,PID_SW,2026-05-25,17:41:51,LOC_SW,64.9,0,2026-05-25 23:46:27.37326
8f880ffb-d9d0-4576-b109-3e878b744954,PID_SW,2026-05-25,17:42:51,LOC_SW,65.1,0,2026-05-25 23:46:27.396703
ef1fc1bb-0fff-4fb7-802b-81a4fb4b9410,PID_SW,2026-05-25,17:43:51,LOC_SW,65.3,0,2026-05-25 23:46:27.416292
cca27be7-123b-4667-b390-770e2c3c77c3,PID_SW,2026-05-25,17:44:51,LOC_SW,65.4,0,2026-05-25 23:46:27.438768
874a5deb-8b1c-4a58-a1ac-03008ff2a3e7,PID_SW,2026-05-25,17:45:51,LOC_SW,65.2,0,2026-05-25 23:46:27.457658
f2751ce3-e5cc-45e4-98b4-67c7528a29c8,PID_SW,2026-05-25,17:46:51,LOC_SW,65.2,0,2026-05-25 23:46:27.476658
97b26dea-7621-4521-b295-5910906cc5d8,PID_SW,2026-05-25,17:47:51,LOC_SW,65.0,0,2026-05-25 23:46:27.495185
a1566889-f505-45dd-b730-8465430893f5,PID_SW,2026-05-25,17:48:51,LOC_SW,64.7,0,2026-05-25 23:46:27.513962
6f489e6a-5ead-4faf-9281-26a3bab9c530,PID_SW,2026-05-25,17:49:51,LOC_SW,65.0,0,2026-05-25 23:46:27.533373
e7960dd4-caf9-44dc-8f33-a75cd017399d,PID_SW,2026-05-25,17:50:51,LOC_SW,64.6,0,2026-05-25 23:46:27.552469
99040d08-61d8-41cc-9d15-e802213dd10b,PID_SW,2026-05-25,17:51:51,LOC_SW,64.4,0,2026-05-25 23:46:27.571595
5c44ee76-09d5-4341-8a0f-287ffb5cb46f,PID_SW,2026-05-25,17:52:51,LOC_SW,64.7,0,2026-05-25 23:46:27.590897
6a9341ce-c14c-48b3-925f-4546cdf40254,PID_SW,2026-05-25,17:53:51,LOC_SW,64.8,0,2026-05-25 23:46:27.609723
57801c63-74e0-4a33-a5c7-f0998acad63a,PID_SW,2026-05-25,17:54:51,LOC_SW,65.0,0,2026-05-25 23:46:27.628806
d4d35d89-f557-4037-b4eb-5933fea6ece0,PID_SW,2026-05-25,17:55:51,LOC_SW,65.4,0,2026-05-25 23:46:27.650712
3aed54f3-54fa-4999-a111-5d12c47f589a,PID_SW,2026-05-25,17:56:51,LOC_SW,65.1,0,2026-05-25 23:46:27.66924
8dfdbaa4-0352-4462-8cb3-a2664f59248c,PID_SW,2026-05-25,17:57:51,LOC_SW,65.2,0,2026-05-25 23:46:27.688531
a1e9b856-c61f-4b6d-9db7-ef833e7bbf95,PID_SW,2026-05-25,17:58:51,LOC_SW,65.4,0,2026-05-25 23:46:27.707645
