fact_id,pid_id,measurement_date,measurement_time,location_id,tvoc_ppb,exceedance_flag,processed_at
bc6b0aac-3387-4df2-aebb-fcad3b421c5c,PID_SE,2026-05-25,17:41:51,LOC_SE,65.0,0,2026-05-25 23:46:27.367034
bf090251-f839-4b04-a3ac-1640ba7dec50,PID_SE,2026-05-25,17:42:51,LOC_SE,64.8,0,2026-05-25 23:46:27.391602
b690bca9-7dba-4a9a-88db-3c5a5cfd407e,PID_SE,2026-05-25,17:43:51,LOC_SE,64.6,0,2026-05-25 23:46:27.411358
634c288d-d1f7-4e18-a9a5-d2feb217761a,PID_SE,2026-05-25,17:44:51,LOC_SE,64.4,0,2026-05-25 23:46:27.434019
11689f8c-e8b8-407a-bcfa-374101d8b87e,PID_SE,2026-05-25,17:45:51,LOC_SE,64.6,0,2026-05-25 23:46:27.452918
bd133220-a744-47ce-947b-026be388584d,PID_SE,2026-05-25,17:46:51,LOC_SE,64.9,0,2026-05-25 23:46:27.47192
d1b9afc4-2012-4bfe-b185-efe44ce46132,PID_SE,2026-05-25,17:47:51,LOC_SE,65.0,0,2026-05-25 23:46:27.490676
83e81342-ae7a-42c2-b336-1625bd8950e6,PID_SE,2026-05-25,17:48:51,LOC_SE,65.1,0,2026-05-25 23:46:27.509114
3dbab025-4c82-4f38-8149-d0e117a56605,PID_SE,2026-05-25,17:49:51,LOC_SE,65.1,0,2026-05-25 23:46:27.528719
28228cb4-494d-4871-811d-8a0e7e446e86,PID_SE,2026-05-25,17:50:51,LOC_SE,65.1,0,2026-05-25 23:46:27.547774
e940804b-f232-425d-b3d2-e8e100629069,PID_SE,2026-05-25,17:51:51,LOC_SE,65.1,0,2026-05-25 23:46:27.566912
0d4266a3-db88-41a9-a4dc-9d96fb2b4961,PID_SE,2026-05-25,17:52:51,LOC_SE,64.8,0,2026-05-25 23:46:27.586263
8433e15a-66dc-43b0-8143-0ef2d01303e0,PID_SE,2026-05-25,17:53:51,LOC_SE,64.9,0,2026-05-25 23:46:27.605082
cffec462-9e99-4bc2-8502-be5ca665467e,PID_SE,2026-05-25,17:54:51,LOC_SE,65.1,0,2026-05-25 23:46:27.624155
106edb9c-378f-43cb-8b23-96ef944a6932,PID_SE,2026-05-25,17:55:51,LOC_SE,64.9,0,2026-05-25 23:46:27.642534
