fact_id,pid_id,measurement_date,measurement_time,location_id,tvoc_ppb,exceedance_flag,processed_at
31677f0d-77b9-4151-b777-bffaff7e0569,PID_S,2026-05-25,17:41:51,LOC_S,65.3,0,2026-05-25 23:46:27.370294
1e3863b3-fb53-459a-a27c-332c424faec2,PID_S,2026-05-25,17:42:51,LOC_S,65.1,0,2026-05-25 23:46:27.394275
17e6e69c-ef4a-404b-a7c6-0f085251393d,PID_S,2026-05-25,17:43:51,LOC_S,65.4,0,2026-05-25 23:46:27.413761
38f7cc19-e3d5-44be-b4d0-420be062a64e,PID_S,2026-05-25,17:44:51,LOC_S,65.1,0,2026-05-25 23:46:27.43648
92cd9151-b0f1-42e4-9a9f-b1d7f0754deb,PID_S,2026-05-25,17:45:51,LOC_S,64.7,0,2026-05-25 23:46:27.455246
5c4c3b40-679b-433a-86e8-1a90218eabd1,PID_S,2026-05-25,17:46:51,LOC_S,64.4,0,2026-05-25 23:46:27.474168
6564c291-d9e9-4ae4-90d7-6c74b83b61ec,PID_S,2026-05-25,17:47:51,LOC_S,64.1,0,2026-05-25 23:46:27.492938
e6d7aa6c-2d3f-47fd-b74d-aefb8823cf00,PID_S,2026-05-25,17:48:51,LOC_S,63.9,0,2026-05-25 23:46:27.511589
91d9a8c1-0ee8-4006-b9fd-c7aeef32f861,PID_S,2026-05-25,17:49:51,LOC_S,64.1,0,2026-05-25 23:46:27.531023
784719dd-8579-4b77-b17d-58c3255861db,PID_S,2026-05-25,17:50:51,LOC_S,64.5,0,2026-05-25 23:46:27.550098
d95c0342-7249-4664-add6-2cb271f7a106,PID_S,2026-05-25,17:51:51,LOC_S,64.1,0,2026-05-25 23:46:27.569263
a98fabe2-ee03-4a43-a07a-33f7fc3024fc,PID_S,2026-05-25,17:52:51,LOC_S,64.2,0,2026-05-25 23:46:27.588577
b9b9663b-1580-48ff-8565-ffcc72570a2e,PID_S,2026-05-25,17:53:51,LOC_S,64.5,0,2026-05-25 23:46:27.607356
ca2687bc-4c33-4961-a2c0-92ddc52fb999,PID_S,2026-05-25,17:54:51,LOC_S,64.2,0,2026-05-25 23:46:27.626492
56b9286c-3a9d-4385-9ec7-90d7a2f753c5,PID_S,2026-05-25,17:55:51,LOC_S,64.1,0,2026-05-25 23:46:27.6448
6ba63baa-db01-4df0-8402-77dc8b846938,PID_S,2026-05-25,17:56:51,LOC_S,63.8,0,2026-05-25 23:46:27.666982
2ce6b2f0-8055-49a3-b015-2104f448f5a6,PID_S,2026-05-25,17:57:51,LOC_S,63.9,0,2026-05-25 23:46:27.686181
2aadc01b-2d3a-4205-8348-d08a213daf93,PID_S,2026-05-25,17:58:51,LOC_S,64.1,0,2026-05-25 23:46:27.705359
308b8c9a-033a-482b-9726-371f661db849,PID_S,2026-05-25,17:59:51,LOC_S,64.4,0,2026-05-25 23:46:27.723613
2f95d970-f28f-40fa-8e28-c191e2c5fb29,PID_S,2026-05-25,18:00:51,LOC_S,64.3,0,2026-05-25 23:46:27.742654
6ed49162-1c12-40f8-86c8-53f885d5bb68,PID_S,2026-05-25,18:01:51,LOC_S,64.3,0,2026-05-25 23:46:27.762285
ddbea24f-d710-46f5-9945-201ba7d915df,PID_S,2026-05-25,18:02:51,LOC_S,64.1,0,2026-05-25 23:46:27.781134
34f048c2-2d60-4883-8ffb-ef09e6daf57c,PID_S,2026-05-25,18:03:51,LOC_S,64.2,0,2026-05-25 23:46:27.799944
3cdf0ac7-0521-44f9-80b1-5b7bc973b2d1,PID_S,2026-05-25,18:04:51,LOC_S,73.8,0,2026-05-25 23:46:27.81855
99623e3c-477a-4edc-a6bb-62ba8198b099,PID_S,2026-05-25,18:05:51,LOC_S,72.0,0,2026-05-25 23:46:27.837406
ccf10d1f-5298-46cc-b278-d5a2f6157f07,PID_S,2026-05-25,18:06:51,LOC_S,64.4,0,2026-05-25 23:46:27.856499
fb93eccb-eecc-453d-8871-d1f24f758b43,PID_S,2026-05-25,18:07:51,LOC_S,71.7,0,2026-05-25 23:46:27.878773
057eca71-5ae5-4930-a701-3aec76310240,PID_S,2026-05-25,18:08:51,LOC_S,74.3,0,2026-05-25 23:46:27.897402
ff2dc979-8bd4-4765-b42e-d07f0a1990ee,PID_S,2026-05-25,18:09:51,LOC_S,64.8,0,2026-05-25 23:46:27.916394
589ca4f5-b6e2-40d2-8ace-5d5d72579f61,PID_S,2026-05-25,18:10:51,LOC_S,64.5,0,2026-05-25 23:46:27.936481
becc4b4e-3281-415b-a0ab-f373467a4b67,PID_S,2026-05-25,18:11:51,LOC_S,64.7,0,2026-05-25 23:46:27.955219
11e3ab33-24d0-401c-ac2c-80d6afc32655,PID_S,2026-05-25,18:12:51,LOC_S,64.7,0,2026-05-25 23:46:27.973792
3fff099a-dd75-40d9-8845-cb3868af023e,PID_S,2026-05-25,18:13:51,LOC_S,65.0,0,2026-05-25 23:46:27.995068
9381ac85-7b9b-4626-ab23-953d8350ebd9,PID_S,2026-05-25,18:14:51,LOC_S,65.1,0,2026-05-25 23:46:28.014043
42942d9a-c336-4d52-a300-4ab6dbc22cff,PID_S,2026-05-25,18:15:51,LOC_S,65.4,0,2026-05-25 23:46:28.033169
a2e19cd7-c661-465e-bc32-e3ec31af3935,PID_S,2026-05-25,18:16:51,LOC_S,65.4,0,2026-05-25 23:46:28.052252
c860ae74-4b5b-4910-b96c-91dbddbf0dd4,PID_S,2026-05-25,18:17:51,LOC_S,74.0,0,2026-05-25 23:46:28.072577
1da06161-22f3-440b-9a75-4a185629e8d9,PID_S,2026-05-25,18:18:51,LOC_S,76.6,0,2026-05-25 23:46:28.09469
d1f81264-a5d6-479e-a55d-71bfa3307236,PID_S,2026-05-25,18:19:51,LOC_S,78.9,0,2026-05-25 23:46:28.113986
f8614cae-fa25-4b7e-8427-5ac905581020,PID_S,2026-05-25,18:20:51,LOC_S,65.9,0,2026-05-25 23:46:28.132978
6efce5d1-8ef5-438c-a9b2-cc5e3649cb37,PID_S,2026-05-25,18:21:51,LOC_S,66.2,0,2026-05-25 23:46:28.151985
1e255155-2ff9-40d1-bdde-8efe8baed033,PID_S,2026-05-25,18:22:51,LOC_S,66.0,0,2026-05-25 23:46:28.171103
9830c783-4e6c-45fb-bff1-dce5158b06d6,PID_S,2026-05-25,18:23:51,LOC_S,65.7,0,2026-05-25 23:46:28.190906
aa64944f-638b-4e57-9ccc-79d81b216b1b,PID_S,2026-05-25,18:24:51,LOC_S,66.0,0,2026-05-25 23:46:28.214141
6058b13f-ce7a-4704-ad81-f3bfbda1e841,PID_S,2026-05-25,18:25:51,LOC_S,78.5,0,2026-05-25 23:46:28.233506
7a1eb696-b1dd-4c57-8615-316e58e741d1,PID_S,2026-05-25,18:26:51,LOC_S,79.4,0,2026-05-25 23:46:28.254462
efbd08ad-e81a-4c30-8ab9-d34b75152802,PID_S,2026-05-25,18:27:51,LOC_S,65.4,0,2026-05-25 23:46:28.273951
dd657170-6af0-4e15-a410-7a1f9c2abade,PID_S,2026-05-25,18:28:51,LOC_S,65.4,0,2026-05-25 23:46:28.29293
c2ebb18e-849e-4bb1-bbb9-8c44b887be74,PID_S,2026-05-25,18:29:51,LOC_S,65.2,0,2026-05-25 23:46:28.31566
60fc284c-f97f-418a-b32b-57f3952d12f3,PID_S,2026-05-25,18:30:51,LOC_S,64.9,0,2026-05-25 23:46:28.33521
2c75b053-b4e2-4c13-9d7d-c9c0d5e1f485,PID_S,2026-05-25,18:31:51,LOC_S,65.2,0,2026-05-25 23:46:28.35432
f2ffff37-210c-4cb5-9149-3a140af9234d,PID_S,2026-05-25,18:32:51,LOC_S,72.7,0,2026-05-25 23:46:28.373815
ac7bd7b4-1db3-4f91-af60-e0980284fb4e,PID_S,2026-05-25,18:33:51,LOC_S,65.0,0,2026-05-25 23:46:28.393023
dd03ee97-f246-4100-810d-eaa072f8c097,PID_S,2026-05-25,18:34:51,LOC_S,64.9,0,2026-05-25 23:46:28.412166
c4580742-3c60-4c98-b1cc-5335c2c3d5b9,PID_S,2026-05-25,18:35:51,LOC_S,64.5,0,2026-05-25 23:46:28.431735
c92a3e55-9fec-4ef0-82cf-a14a4486052c,PID_S,2026-05-25,18:36:51,LOC_S,64.9,0,2026-05-25 23:46:28.450837
7b94522b-82d0-46ff-895e-69d1b5947274,PID_S,2026-05-25,18:37:51,LOC_S,64.7,0,2026-05-25 23:46:28.469473
3d0a44bd-1b61-4cad-8ccf-935754b39600,PID_S,2026-05-25,18:38:51,LOC_S,64.7,0,2026-05-25 23:46:28.489351
e079c286-9404-45d8-95e7-ea4b52a2deca,PID_S,2026-05-25,18:39:51,LOC_S,64.7,0,2026-05-25 23:46:28.508359
0ec49a88-fc58-42e8-8099-481bfc708f69,PID_S,2026-05-25,18:40:51,LOC_S,64.5,0,2026-05-25 23:46:28.536194
037680ca-6d9a-41a0-8d6e-ac4e3d0cecfd,PID_S,2026-05-25,18:41:51,LOC_S,64.4,0,2026-05-25 23:46:28.555832
ddd67322-264e-4e51-a514-e7f0693dd76b,PID_S,2026-05-25,18:42:51,LOC_S,70.5,0,2026-05-25 23:46:28.575918
b71771d7-1998-49de-bd21-15b5ab282875,PID_S,2026-05-25,18:43:51,LOC_S,64.1,0,2026-05-25 23:46:28.595789
a0e62971-d12d-4da5-9c4b-4000eb9d4107,PID_S,2026-05-25,18:44:51,LOC_S,64.1,0,2026-05-25 23:46:28.618578
5e1c1688-48bf-4ef6-a677-561856382383,PID_S,2026-05-25,18:45:51,LOC_S,74.5,0,2026-05-25 23:46:28.644772
e10bec4f-7d0c-43d4-ab8b-0afcf336b59d,PID_S,2026-05-25,18:46:51,LOC_S,64.5,0,2026-05-25 23:46:28.664571
42f919a6-409a-48b4-8242-92118001f868,PID_S,2026-05-25,18:47:51,LOC_S,64.5,0,2026-05-25 23:46:28.684784
385e6b59-d1d2-4ae0-8f62-ac98051b5e8e,PID_S,2026-05-25,18:48:51,LOC_S,64.7,0,2026-05-25 23:46:28.703305
a4a870ea-648d-495f-8414-de92cb308f65,PID_S,2026-05-25,18:49:51,LOC_S,64.9,0,2026-05-25 23:46:28.721856
54ebe3b4-a865-4841-b68e-be05c0434a5e,PID_S,2026-05-25,18:50:51,LOC_S,64.7,0,2026-05-25 23:46:28.740219
abddc0ec-7f25-4ec7-b490-6016a5f74bad,PID_S,2026-05-25,18:51:51,LOC_S,77.8,0,2026-05-25 23:46:28.760793
c2726e50-578b-4cb7-ae76-bbf39fc273b6,PID_S,2026-05-25,18:52:51,LOC_S,76.1,0,2026-05-25 23:46:28.779748
5c29f756-928a-4ebb-ae7d-e7b2dad52ae5,PID_S,2026-05-25,18:53:51,LOC_S,64.5,0,2026-05-25 23:46:28.798701
3a74c91a-d3b3-4188-9fc9-2e245d56f84a,PID_S,2026-05-25,18:54:51,LOC_S,64.1,0,2026-05-25 23:46:28.817808
eaf324dc-04a2-4b05-8ee2-e212de27f787,PID_S,2026-05-25,18:55:51,LOC_S,64.0,0,2026-05-25 23:46:28.83704
397f974d-6448-46ed-baf7-613d1cf841f1,PID_S,2026-05-25,18:56:51,LOC_S,75.1,0,2026-05-25 23:46:28.855984
9775d997-0768-4a19-9384-36076cfef004,PID_S,2026-05-25,18:57:51,LOC_S,73.6,0,2026-05-25 23:46:28.877811
f3557f02-bdfe-45b5-8ded-e35d6757c080,PID_S,2026-05-25,18:58:51,LOC_S,64.4,0,2026-05-25 23:46:28.897529
f3f0ec13-e5f1-4187-b929-9f4d28eb8a5c,PID_S,2026-05-25,18:59:51,LOC_S,75.8,0,2026-05-25 23:46:28.917038
7c56bfcb-a6fe-4c0b-a338-dc94cfd81c3e,PID_S,2026-05-25,19:00:51,LOC_S,63.8,0,2026-05-25 23:46:28.936669
f80719b2-ecd0-4c04-8cf1-1f02440a8907,PID_S,2026-05-25,19:01:51,LOC_S,63.4,0,2026-05-25 23:46:28.955626
814f28fc-3ced-4006-b9e3-e3fa104d0a7b,PID_S,2026-05-25,19:02:51,LOC_S,63.3,0,2026-05-25 23:46:28.975212
0df7c8c8-b2c6-42e6-9c36-29e3514206d4,PID_S,2026-05-25,19:03:51,LOC_S,63.3,0,2026-05-25 23:46:28.99393
f0be53f3-5eb0-4424-ba55-e4d7581cfd59,PID_S,2026-05-25,19:04:51,LOC_S,63.2,0,2026-05-25 23:46:29.012765
56992066-5add-4f3b-b228-46f7b4778f13,PID_S,2026-05-25,19:05:51,LOC_S,63.3,0,2026-05-25 23:46:29.031181
de78ce03-56bd-44bd-a244-a57af546fdc2,PID_S,2026-05-25,19:06:51,LOC_S,63.2,0,2026-05-25 23:46:29.049765
afbb1d7a-3639-4e52-b156-6952d00e2c19,PID_S,2026-05-25,19:07:51,LOC_S,63.6,0,2026-05-25 23:46:29.069711
